"app_id","first_payment","second_payment","tot_users","avg_daily_users","avg_daily_admins","avg_daily_msgs","avg_daily_cmts","avg_daily_mails","avg_daily_cnvs","sum_tot_dur","old_id","time_to_trial"
105129,5700,5700,28,3,2,0,0,0,0.33,13922,7582,1
806,4900,4900,1334,47,1,0.04,0.41,0.05,0,,102,432
14770,4900,4900,225,5,4.85,0.85,1.58,1.1,2.37,178942,3021,426
10474,4900,4900,146,13,2.13,0.42,1.33,0.25,0.82,,1120,1
16121,4900,4900,345,0,1,0.03,0.04,0.03,1.33,60045,2647,0
17614,4900,4900,57,4,5.86,0.22,0.14,0.08,0.47,197519,3190,0
9948,4900,4900,15,0,0.1,0.01,0.02,0,0,,929,0
12703,4900,0,167,2,1.22,0.22,0.12,0,0.13,,1540,0
16219,4900,0,395,0,3.94,0.01,0,0,0,12,2716,0
18866,6000,5000,4272,55,1,1.33,3.94,1.7,18.69,333051,3543,0
1202,4900,4900,87,3,4.63,0.14,0.12,0.01,0.19,,1002,368
6498,4900,4900,3846,35,4.44,0.03,0.19,0.21,0.05,,901,428
9929,4900,4900,56020,630,12.88,14.89,49.69,20.41,553.34,,925,0
8994,4900,4900,1528,30,2,0.88,1.35,0.89,0.46,,888,1
11035,9800,9800,88,1,3.94,0.25,0.71,0.19,0.18,203469,1377,2
22401,0,0,3,1,1,0.09,0.08,0,0.05,7483,4167,0
13745,10900,4900,1537,10,4.48,0.09,0.93,0.49,14.48,646551,2264,68
17003,4900,4900,759,13,1.04,0.33,0.74,0.17,1.65,,2973,0
17361,4900,4900,74,7,1,0.08,0.04,0,0.08,17231,3469,1
13058,0,0,1111,8,1.45,0.03,0,0,0,,2540,67
11235,4900,4900,223,5,0.82,0.13,0.24,0.16,0.03,,1090,0
58124,4900,4900,225,5,3.91,0.73,1.18,0.36,2.64,428641,5768,69
68211,4900,4900,499,8,2.42,0.33,0.92,0.75,8.92,210905,5792,0
14059,4900,4900,31,1,1.98,0.02,0.06,0.02,0.47,12444,2268,69
19395,4900,4900,26,1,7.09,0.09,0.14,0.01,0.08,22272,3651,0
78112,7900,7900,1,0,1,0.5,0,0,0.2,,6011,0
65937,4900,4900,449,3,1.8,0.3,0.1,0,1,295277,6084,0
124981,11510,11510,2968,5,2,0,0,0,0,,10062,0
119908,4900,4900,2,0,4.17,0,0,0,0,31817,9108,0
117959,10600,5700,38,1,1.8,0.23,0.1,0.07000000000000001,0.27,962378,9881,1
78408,48600,13600,21821,0,1,0,0,0,0,23104,6113,0
111172,4900,4900,3147,0,1,0,0,0,0,1390819,10915,3
133568,9180,9180,28,12,5,2.29,2.29,0.43,3.14,58024,11069,0
125929,22450,0,9005,657,1,0.33,0,0,0,59953,10553,1
118125,8535,8535,238,21,2.19,0,0.06,0.06,2.75,99219,10226,1
117937,5700,5700,32,1,2,0,0,0,0,28,8838,0
127871,6540,0,1656,83,1,5.78,1.78,6.44,5.78,306118,11334,1
114759,5700,6080,526,125,1,3.27,18.55,1.09,3.73,138696,8530,0
30877,4900,0,43,0,1,0.07000000000000001,0,0,0,1622,4852,0
120213,13680,13680,1780,49,1.73,0,0,0,0.13,10198,10414,1
113447,6270,0,396,0,0.05,0,0,0,0,,8422,0
123511,5700,5700,46,3,3.46,0.85,1.15,0.08,0.6899999999999999,20235,9771,0
117652,0,0,214,0,1,0.08,0,0,0,681,8814,0
92340,4900,4900,562,3,1.75,1.63,2.13,2.13,18.63,42070,6290,0
93744,7900,7900,226,6,4.25,1.5,0,0.88,2.88,194762,6368,0
135511,9180,0,40,5,1.4,2,0,0,18,3648,11369,0
135495,4900,0,66,2,1,1.6,0.6,0,1.6,2274029,11363,0
113933,9180,9180,193,9,4,1.94,1.5,1.19,1.81,76543,8687,1
127358,0,0,207,0,1,11.92,0.25,11.58,11.67,10454,10252,0
112786,4900,4900,129,3,3,0,0,0,0,28297,8035,0
100384,5700,5700,43,6,4,1,2.67,1.33,1.67,39520,6598,0
152321,0,0,29,12,1.5,2,0,0,0,10298,14063,0
109133,22540,22540,0,0,2,0,0,0,0,1092,7549,0
5987,18200,18200,16622,559,11.76,0.19,2.77,0.47,63.14,146704,322,0
16872,0,0,5,0,1,0.01,0.03,0,0.05,1898,2958,0
17417,4900,4900,67,0,2,0.33,0.45,0.34,0.3,1423,3109,0
17360,4900,4900,119,1,2.54,0.05,0.02,0,0.15,26367,3086,0
9826,4900,4900,3920,70,0.67,2.16,5.21,0.9399999999999999,0.73,,902,0
11360,4900,4900,3,0,1,0.07000000000000001,0.07000000000000001,0,0,,1133,0
19969,0,0,1,0,0.09,0,0,0,0.01,,3839,0
16264,4900,4900,461,6,1.96,0.07000000000000001,0.11,0.02,0.92,91670,2699,0
16721,4900,4900,308,1,1.36,0.24,0.89,0.31,5.5,92657,2889,0
12786,4900,0,1,0,1.97,0,0,0,0,,1549,0
19644,4900,4900,66,0,2.53,0.11,0.02,0,0.09,,4846,4
18421,4900,4900,408,30,5.09,0.63,0.93,0.32,0.6,244,3484,0
8339,14700,14700,8210,53,3.47,0.9399999999999999,0.78,0.52,65,2423246,649,0
11681,4900,0,878,9,2.97,0.13,0.13,0.1,0,,1306,0
13802,9300,8200,2827,75,2.08,1.31,15.54,15,79.23,220050,1952,1
2741,4900,4900,159,8,1.89,0.17,0.23,0.03,0.08,,854,365
21210,14900,14900,1,0,1,0.03,0,0,0,,3949,0
11075,4900,4900,1,0,1,0.06,0,0,0.04,,5686,301
49645,13400,24000,5771,191,4.14,4,19.81,3.35,191.58,312407,5402,0
21114,19050,32370,4094,351,2.23,7.84,37.33,3.05,167.42,1763649,3935,0
18326,4900,4900,164,4,3.81,0.26,0.08,0.03,0.61,327891,3446,0
35347,4900,7300,320,6,3.47,0.26,0.11,0.06,4.62,1768584,4919,0
46572,10240,10350,520,14,3.71,0.51,0.18,0,0.82,2592481,5326,0
17805,0,0,2,0,1,0,0,0,0,192,3247,0
13154,4900,4900,575,21,1.98,0.44,0.89,0.39,15.25,1097163,1710,0
38430,31400,43170,6928,90,6.03,8.75,5.34,2.53,664.26,6273958,4966,0
41855,4900,0,0,0,1,0,0,0,0,1432,5104,0
18709,14900,14900,4056,128,2.79,6.74,8.18,5.9,47.91,393741,3536,0
64844,5700,5700,174,0,1,0.03,0,0,0,2,7704,1
12073,4900,4900,47,0,2,0.48,0.1,0.35,0.2,,1355,0
15116,0,0,1170,20,0.38,0.31,0.23,0.12,0.31,,2371,0
20628,14900,14900,384,182,12.73,8.710000000000001,18.19,9.609999999999999,8.869999999999999,492985,3842,0
72400,7900,7900,118,0,2,0,0,0,0,,5925,0
129355,8400,8400,397,0,1,0,0,0,0,9401,10494,0
118951,9180,9180,146,40,3,0.62,10.23,0.31,0.77,43702,9394,0
126834,9480,0,5054,41,4,2.08,15,1.08,13.33,435094,11760,2
111058,9180,5700,83,7,3.57,1.86,4.5,0.5,6.07,1081634,8044,0
119660,8690,9180,64,1,6.6,0.07000000000000001,0.87,0.2,1.2,40563,9611,1
98988,0,0,9,0,1,0.83,0,0,0,4300,6454,0
131960,4900,9800,194,1,1,0.63,2.5,0.13,23.5,2669103,10773,0
14426,23000,34100,43663,317,3.07,0.83,1.42,0.39,84.40000000000001,433830,2118,0
10648,4900,4900,812,6,3.81,0.08,1.11,0.61,8.710000000000001,,1024,1
12409,4900,4900,857,12,4.71,7.48,1.04,0.35,21.95,,1436,0
16314,4900,0,1,0,1,0.1,0.02,0,0.07000000000000001,,2709,0
16108,4900,4900,2024,17,4.96,0.19,0.04,0.02,5.09,519311,2643,0
22227,4900,4900,368,12,4.36,0.6899999999999999,2.85,2.17,13.57,209899,4131,0
12797,9800,4900,2,0,1,0.04,0.02,0,0.01,10689,1555,0
23625,0,0,1,0,0,0.04,0,0,0,,4419,0
24775,0,0,450,21,3.83,0.32,0.02,0.23,0.23,119712,4755,1
15878,4900,4900,4,0,0.19,0,0,0,0.01,,2688,0
16214,4900,4900,2813,21,6.47,0.92,1.31,0.38,23.85,169787,2675,0
20025,4900,4900,204,4,2.32,0.44,0.29,0.15,5.13,81736,3795,0
8728,10850,15280,4954,1115,5.33,0.09,0.01,0.01,0.05,,839,1
14706,25200,0,15894,413,2,0.19,0.01,0,0.19,146566,2208,0
463,6000,6000,5568,85,9.380000000000001,3.79,14.37,5.6,248.08,1410050,142,363
15748,14900,14900,416,8,4.81,0.11,0.21,0.09,5.43,82631,3075,427
15744,4900,4900,606,42,4.04,0.47,0.45,0.12,1.47,,2586,1
24771,14900,14900,1708,5,1,0.36,0.73,0.34,3.03,95944,4675,0
13645,4900,4900,384,4,1,1.09,0.86,0.3,6.18,78172,1866,0
12432,5950,16700,15501,77,4.23,0,0,0,0,,7394,300
13997,10400,13700,7110,256,6.02,1.88,5.2,0.29,38.06,185463,1994,0
23378,33200,0,81791,517,2.97,1.54,2.94,0.04,94.11,155109,4378,0
40167,48900,48900,19701,430,2.24,0.12,0,0,0,,5027,0
22060,12600,4900,1941,28,0.67,0.01,0,0,0.02,,4100,0
46643,0,0,20,0,1,0.07000000000000001,0,0,0.28,45016,5345,0
29480,6900,6900,1269,20,1.82,0.21,0.21,0.02,0.16,170647,5179,1
14692,4900,4900,192,3,2,0.38,1,0.18,1.06,205303,2281,0
39569,0,0,7,0,1,0.06,0,0,0,14553,5026,0
11786,4900,4900,355,4,1.62,0.77,1.1,0.4,10.41,18858,2746,361
18390,14900,14900,1,0,1,0.02,0,0,0,,3442,0
72350,0,0,2,0,1.7,0.05,0,0,0,263944,6029,0
92770,0,0,1,0,0,0,0,0,0,,6316,0
75022,15900,7900,470,7,7.11,0.5600000000000001,0.5600000000000001,0.22,16,29501,6201,0
96009,12870,5040,339,11,2,0.1,0.1,0.05,3.05,14993,6403,0
24668,15900,12700,3064,43,9.91,0.88,0.95,0.1,37.64,551163,5339,2
134875,5300,0,29,13,1,2.29,5.57,1.71,9,436675,11247,0
128985,4900,0,3,0,0.2,0,0,0,0,,10449,0
123189,8690,8690,74,4,2,0.5,2.29,0.29,0.93,90366,9713,0
115442,9180,9180,1703,0,1,0,0,0,0,1008,8951,1
120081,8535,13435,368,6,5.73,2.27,3.87,0.6,20.93,74614,10051,1
102566,7890,7890,168,33,3.67,0.67,0,0,0.17,4910,6582,0
132148,11010,11010,1925,0,4.86,36,38.43,47.14,35.71,850487,10817,0
139284,5700,0,13,1,1,1.25,0,0.5,0.5,115,11950,0
118727,9180,9180,283,27,3.22,0.89,8.109999999999999,0.89,0.89,27994,8958,0
135759,5700,0,50,7,6.2,0,0,0,0,28393,11435,1
130919,4900,0,16,2,2.88,0.38,0,0,0.25,10941,10681,0
111126,4900,4900,220,14,1,0.24,0,0,0.76,4610,10042,2
119448,4990,5080,309,1,1,0.5,0,0.08,0.08,30384,9048,0
112823,6820,0,1559,30,1.47,0,0.21,0.16,5.47,21009,12313,4
22872,5700,0,255,9,4.33,0.14,0.57,0,1,610983,11741,364
128958,0,0,52,1,0.8,0.7,0,0.7,0.7,,10447,0
125514,9180,0,144,9,2.92,0,0,0,0,10502,13303,2
134705,5700,0,27,2,6.33,0.17,0.17,0,0.83,37536,11381,0
135763,5700,0,9,0,2.8,0.6,1,0.2,0.6,40755,11413,0
108776,13680,12780,4011,75,6.89,1.45,8.59,1.36,22,29646,7645,0
123334,8220,8840,1712,9,2.71,0.29,0.79,0.21,11,86156,10031,0
67173,0,0,2,0,0,0,0,0,0,,5781,0
76806,15900,0,0,0,1,0,0,0,0,,5977,0
78748,4900,4900,237,11,1,0.22,0.22,0,0.22,445617,6077,0
131605,14755,51210,17050,121,6.86,6.29,84.86,0.57,16.86,83607,10824,0
118001,9180,9180,299,3,2,0.6899999999999999,0.15,0.38,1.85,135465,8844,0
137086,10380,0,859,85,3.4,6.8,77.59999999999999,6.6,57,986468,11665,0
127518,0,0,5,0,1,0,0,0,0,,10274,0
118554,5890,6080,496,11,2,0.91,3.64,2.36,6.64,32360,8928,0
139548,8700,0,4,1,3.17,1.17,0.5,0,1.67,4161,11983,0
126247,4900,5300,59,0,4.45,0.27,0,0.27,0.27,46405,10184,0
103530,10110,10110,4,0,3.33,0,0,0,0,18408,6640,0
106828,8700,8700,121,11,3,1,2,1.33,3.33,529033,7101,0
146027,15880,0,1108,37,7,62.5,366,49,62.5,1709125,13049,0
119985,11340,12000,3461,223,11.82,0,0,0,0,93542,9486,0
84614,4900,4900,114,2,3.5,0.5,0,0,0.17,594180,6321,0
136844,10600,0,18,0,4,0.2,0.2,0.2,0.2,8430,11547,0
132508,8690,8690,99,4,3,0.25,4.5,0.25,1.75,26641,10901,0
106924,10980,17150,753,20,2.8,6.2,9.199999999999999,4,111.8,317822,7130,0
99014,4900,4900,4,0,1,0,0,0,0,1760,6459,0
11263,4900,0,4559,2,3.47,0,0,0,0.06,,1118,0
15936,4900,4900,37,1,1.99,0.06,0.02,0,0.04,65688,2597,0
48982,0,0,458,15,7.4,0,0.05,0.05,0,13257,5519,0
15360,28100,24800,14117,1005,3.32,0.32,0,0,0.18,426122,2428,0
43501,0,0,114,3,0.08,0,0,0,0,,5209,0
1741,4900,4900,3843,804,3.82,0.4,0.99,0.47,204.95,,857,367
25965,4900,4900,1,0,0.39,0.11,0.11,0,0.05,,4704,0
12878,4900,4900,5183,43,2,0,0.09,0,7.13,236910,1575,0
17457,9800,4900,970,7,3.41,0.06,0.06,0,0.06,2709981,3124,0
13099,0,0,7,0,2,0.09,0.03,0,0,4228,1659,0
11043,9800,9800,1161,9,2,0.16,0.44,0.15,8.220000000000001,12694,1144,1
8365,4900,4900,1,0,1,0.02,0,0,0,,652,0
18063,14900,14900,68564,31,6.44,0.71,1.38,0.35,11.58,787244,4188,4
12102,4900,4900,2421,17,8.279999999999999,1.69,2.39,1.49,3.56,,1360,0
17815,9180,0,593,0,2.27,0,0,0,0.03,3561,6174,62
22509,4900,4900,70,1,1,0.06,0,0,0.02,,4303,0
28867,14900,14900,15,1,1,0.07000000000000001,0.07000000000000001,0.02,0.07000000000000001,70712,4822,0
125229,7890,7890,1,0,1,0,0,0,0,2829,10643,1
127806,7890,0,1,0,1.91,0.55,2.82,0,0.27,2028,10313,0
108165,4900,20000,6208,41,3.85,0.13,5.15,0.2,24.78,19441,7746,0
111034,5700,5700,114,8,3.63,1.19,0.63,0,1.94,379392,8009,0
109513,5700,5700,434,7,1.82,0.41,2,0.24,2.88,1190955,8010,425
120576,13680,104680,39738,37,2.44,0.22,0.22,0,3.33,39211,9217,0
117608,7600,7790,843,2,1.9,0.7,0.1,0.8,3,33665,8801,0
110010,4900,4900,36,1,1,0,0,0,0,51,7779,425
106844,5700,9360,1062,5,6.33,0,0,0,0,58988,7105,0
106960,5700,5700,167,13,1.8,1.8,1.6,0,32.2,190617,7134,0
124730,5700,8690,126,16,3.92,1.08,1,0.08,5.5,91776,9966,0
118576,9180,9180,393,16,2,4.67,4.25,6.75,12.25,434945,8964,0
118235,0,0,6,0,1,0.13,0,0,0,8916,8866,0
96129,5700,5700,14,3,2.57,0.57,0.43,0,0.43,14842,6624,0
131977,9180,0,21,0,1,0,0,0,0,378,11660,1
135901,4900,0,36,4,2,0,0,0,0,28306,11423,0
111114,5900,7180,5047,44,7.75,0.06,3.81,0.06,48.38,1136744,8250,0
130719,0,0,1219,451,1.89,0,0,0,0,3860,10652,0
112236,5700,5700,339,7,2.54,0.54,7,0,2.08,152748,8293,0
136827,4900,0,7,1,1,0.8,0.2,0,0.6,2281,11546,0
111215,4900,5700,21,0,2.71,0.5,0,0.57,0.5,13718,8821,1
15018,4900,4900,44,4,2,0,0.07000000000000001,0.04,0.52,21888,2496,0
15094,4900,4900,467,22,3.67,0.41,0.11,0.07000000000000001,29.59,458437,2327,0
64292,4900,4900,8,0,1.55,0.45,0,0,0.18,,5705,0
131637,0,0,58,0,4,0.67,0.67,0.78,0.5600000000000001,43448,10755,0
134291,4900,0,1,0,1,0,0,0,0,543,11193,0
132381,9180,0,16,0,1,0.13,0,0,0,717,10923,0
133170,5700,5700,50,1,1,1.57,0.43,1.57,2.43,37796,11001,0
133156,8290,8290,88,0,4.29,0,0,0,0,536215,11002,0
120289,13680,18210,4733,53,4.18,1.09,0,0,39.45,222185,9161,0
110165,9180,9480,497,12,2.64,0.07000000000000001,0.07000000000000001,0.07000000000000001,4,80901,7840,425
136415,9180,0,745,28,2,1.5,1.67,0,0.5,8050,11474,0
136522,5700,0,292,0,2,0,0,0,0,3631,11497,0
136685,4900,0,239,18,1.8,1.6,0.4,0,32.6,173024,11701,0
123710,0,0,2,0,1,0.46,0.23,0.08,0.23,4184,9797,0
135868,0,0,24603,291,2.6,2,1.4,1.6,1.8,94793,13514,0
106381,5700,5700,4,0,1,0,0,0,0,605,7088,1
132767,4900,0,36403,14005,2.43,1,1.71,0,1.29,259579,10959,0
136382,14080,0,219,12,3.2,0.2,7.6,0,0.6,227891,12970,0
149377,0,0,58,17,2,2,0,0,0,90019,13577,0
138573,0,0,1,0,1,0,0,0,0,2363,11793,0
146973,0,0,5,0,1,0,0,0,0,8504,13186,0
16673,4900,4900,302,1,1.71,0.04,0.06,0.04,1.75,,2866,0
17058,0,0,7,0,1,0.12,0.07000000000000001,0,0.09,,2997,0
17458,4900,4900,12,0,1,0.05,0.02,0,0.09,,3125,0
22492,14900,14900,689,82,1.84,1.14,0.54,0.2,2.78,127601,4224,0
19022,6000,9300,10870,31,6.72,3.74,4.81,5.73,121.8,138808,4200,3
22476,18200,14900,9230,306,6.52,0,0,0,0,34168,4182,0
12969,4900,4900,60,0,1,0,0.04,0,0,10,1610,0
14736,7100,6000,899,61,2,0.29,0.21,0,0.35,157282,2217,0
15906,4900,0,1227,18,1,0.01,0,0,0,7394,2572,0
16147,4900,4900,241,2,1,0.02,0,0,0.02,10991,2656,0
14491,4900,4900,38,1,2,0.47,0.24,0.11,0.68,66366,2187,0
11150,4900,4900,15394,183,10,6.59,1.66,0.79,138.05,,1067,0
12932,39700,21500,30631,256,7.5,0.14,1.55,0.33,35.02,196689,2183,67
213,0,0,9714,0,2.61,0,0,0,0,,5088,1096
1085,4900,4900,993,12,4.26,1.21,1.19,2.33,0,,155,432
22808,9800,9800,34,2,2.77,0.29,0.42,0.16,1.26,48694,4762,2
17762,4900,4900,229,1,1.25,0.28,0.23,0.06,0.44,,3229,0
4259,4900,4900,85,3,1,0.03,0,0,0.77,62931,2433,301
6481,9800,9800,1956,20,2.75,0.83,3.13,0.85,11.38,277011,374,0
1088,4900,4900,1511,19,3.22,0.06,0.01,0,0.05,,966,794
48978,14900,14900,26111,188,10.12,0.37,0.3,0.12,102.91,1059234,5411,0
9724,0,0,5482,22,1,0.05,0,0,0.05,96,3031,364
19592,14900,0,94,1,1,0.06,0.03,0.02,0.17,3600,3707,0
46002,16200,16200,2639,0,1,0.14,0.57,0.61,81.31999999999999,65225,5476,0
19827,14900,14900,7189,153,1.8,3.56,8.609999999999999,1.98,26.98,870032,3725,0
40535,9900,9900,4042,20,3.94,0.52,0.9,0.13,2.52,506133,5049,0
20801,14900,14900,583,79,2.36,0.8100000000000001,1.81,0.53,13.05,10011,5018,3
27887,0,0,112998,0,0.02,0.22,0.04,0.18,927.47,,4767,0
34226,9800,5700,1,0,1.94,0,0,0,0,2617616,5085,0
89442,0,0,0,0,1,0.5,0,0,0,,6250,0
32199,9700,9700,111,4,5.1,0.47,0.33,0.14,3.43,51232,4876,0
35553,0,0,43,0,1.84,0.21,0,0,1.32,,5841,68
23222,4900,4900,1,0,1,0,0,0,0,,6100,66
74518,7900,7900,16,1,1.6,0.3,0.2,0,0.3,222420,6153,0
91207,9900,9900,44,3,4,0.13,0,0,0.13,107907,6379,0
25684,44900,44900,1830,0,3.86,0.21,0.07000000000000001,0.05,0.09,,4778,1
66694,4900,4900,33,0,1.89,0,0,0,0,78530,5815,0
111080,5700,8550,960,0,1.71,0.12,0.76,0.71,0.06,178060,9351,1
128646,9360,0,1420,50,3.11,0.78,1.44,0.11,8.56,179781,11655,2
121117,8700,8700,753,65,6.63,0.75,0.63,0.25,4.5,121461,9683,1
135181,0,0,3,0,0,0,0,0,0,,11295,0
93578,8935,20880,16573,123,7.36,6.23,27.73,0.45,76.09,542709,6334,0
130296,4900,0,174,1,0.33,0.11,0,0,0,,10705,0
111378,20100,30000,308971,4890,6.59,0,0,0,1801.53,39568,8043,0
107807,8380,0,2653,12,4.19,1.33,0.67,0.38,5.71,123014,11612,429
116363,5700,9180,95,9,1,0.38,0.06,0.06,0.06,378799,8688,1
124223,0,0,1,0,0.07000000000000001,0.64,0.21,0,0.21,,9863,0
48276,8550,10020,2157,16,1,0,0,0,0,11231,9192,358
129590,16200,0,2599,0,0.63,0,0,0,0,,10525,0
129037,0,0,32,1,1.67,0,0,0,0,166495,10969,0
13212,4900,4900,696,8,1,0.2,0.86,0.44,8.83,6327,1704,0
13485,0,0,45,1,1.44,0.33,0.6899999999999999,0,0.41,,1808,0
39477,4900,4900,10228,6,1,0.59,0.39,0.06,0.92,4942,5056,0
6369,4900,4900,109798,1115,3.22,0.16,3.05,2.27,452.03,,365,0
14524,8200,11500,2356,192,2.92,1.57,1.81,0.3,1.49,1500034,2148,0
11592,16400,4900,56916,1057,5.3,1.51,24.13,8.550000000000001,2451.43,,1207,0
12595,4900,0,4,0,1,0.14,0.06,0.01,0,,1484,0
22443,4900,4900,276,4,3.99,0.17,0.16,0.02,0.57,24968,4179,0
11603,4900,4900,332,10,3.66,1.98,6.51,0.33,2.59,,1230,0
16282,6000,4900,650,2,2.9,0.12,1.34,0.24,16.15,290304,2956,425
16487,4900,4900,143,1,1,0.14,0.09,0.14,0.74,48025,2875,0
6835,9800,9800,2592,2,2.47,0.35,2.22,1.85,25.51,228018,459,0
17985,8200,8200,1185,44,0.37,0.09,0.03,0,0.33,,3400,1
22890,14900,14900,1184,66,1.95,1.91,0.97,0.86,12.37,389048,4372,0
11941,0,0,1,0,1,0.04,0,0,0,,1308,0
449,290880,89900,223834,4789,7.08,0.29,0.13,0,0.29,515485,6512,1027
21239,14900,14900,858,20,4.07,2.09,0.88,0.44,11.57,104677,3955,0
41107,7900,0,322,4,1,0.23,0.04,0,3.46,112619,5066,0
29419,4900,4900,182,7,2.85,0.62,0.4,0.06,1.38,277997,5075,0
13070,6000,6000,4307,106,9.550000000000001,7.67,14.16,3.94,202.53,1836205,1654,0
9545,24800,24800,65340,914,3,0.82,5.33,2.08,251.27,21827,6340,303
23762,14900,14900,308,1,2,0.1,0.06,0.01,0.15,22093,4458,0
3523,11500,12600,3345,63,4,0.03,0,0,3.66,110112,2125,371
21267,14900,4900,491,6,3.2,0.28,0.87,0.14,4.81,13211,4023,0
14322,0,0,2,0,0,0.12,0.05,0,0.05,,2079,0
37488,4900,4900,294,12,1,0.5600000000000001,0.82,0.64,0.5,67564,4952,0
16948,11500,10400,8211,252,7.37,12.72,36.57,5.13,47.56,618567,2957,0
21008,5700,5700,4,0,1.97,0.03,0,0,0.03,6195,7452,64
84539,6900,7900,1533,30,3.25,0.88,0.13,0,6.5,196580,6192,0
110246,5700,5700,91,4,2.44,0.22,0.17,0,0.44,163033,7923,425
8180,4900,0,8,0,1,0,0,0,0,1017,10250,1158
108136,9360,15030,2582,185,4.76,1.18,7.12,0.29,31.29,132466,8686,426
126245,22970,0,4748,0,1,0.95,1.18,1.59,619.8200000000001,33868,10125,0
111233,5700,5700,26,0,1,0.14,0.14,0.07000000000000001,0.71,2647,8215,0
109517,4900,4900,1,0,1,0.03,0,0,0,,7599,0
121605,5700,0,39,3,1,0.09,0.09,0,0.09,1398,9411,0
109863,8290,0,22,0,2.43,0.05,0.8100000000000001,0.05,0.33,9104,11623,429
133212,0,0,23160,41,2.75,0.13,0,0,0,,12283,1
112166,4900,4900,525,22,1.85,0,0.4,0,6.7,39881,8917,1
111011,4900,0,284,0,0.25,0,0,0,0,,8525,0
144776,0,0,1,0,1,0.33,0,0,0,90503,14672,1
64841,4900,7900,6,0,2,0,0,0,0,8331,5721,0
72410,7900,7900,190,19,5,0,0,0,0,82475,6346,0
88856,7900,7900,3,0,3,0,0,0,0,15675,6235,0
126297,9780,15580,558,49,4.91,4.73,8.73,4.64,8.550000000000001,183749,10131,0
10985,33050,117860,49844,198,3.14,0.29,4,1.81,48.14,181353,10831,730
127856,7890,7890,5,0,1,0.18,0,0,0.45,1216,10437,0
118291,9180,9180,377,48,3,0.67,1.93,0.53,0.53,1030307,8883,0
143973,5700,0,2,0,1,0.67,0,0,0,10313,12839,0
141656,0,0,15,0,1,0,0,0,0,8603,12308,0
135352,5700,0,28,9,2.75,0.25,0.75,0,0.25,4091329,11331,0
134582,14260,22050,2219,62,7.33,8.33,12,3.67,48,892642,11227,0
102018,18210,18210,2751,19,4,2.4,4.6,1.8,29.8,914219,6534,0
136877,4900,0,49,0,1,3.6,0.4,2.4,2.6,730168,11554,0
102497,5890,6080,329,20,1.25,0.75,0,0.75,0.75,1996570,7505,1
138694,18100,0,1452,0,4.67,50.67,17.67,53.67,50,198185,11818,0
153231,0,0,1,1,2,3,0,0,0,11924,14206,0
16210,4900,4900,24367,146,6.32,0.34,1.67,0.66,309.67,66537,2691,0
5025,4900,0,430,2,1,0.07000000000000001,0.22,0.07000000000000001,2.44,43,172,0
13047,6000,4900,958,2,2,0,0,0,0,161164,1639,0
15578,4900,4900,289,5,4.53,0.3,0.24,0.14,1.49,284764,2735,1
15876,4900,4900,192,6,4.3,0.63,0.46,0.22,2.08,5683,2569,0
20734,14900,14900,62,3,4.57,0.49,0.62,0.29,1.1,194457,4097,0
16958,57900,45900,34883,111,1.14,0.16,0.42,0.19,6.67,266249,6013,61
20689,4900,4900,742,20,1.91,0.95,1.4,0.82,10.04,320931,4114,1
18371,0,0,55,1,0.86,0.03,0.02,0,0.25,,3439,0
14205,4900,4900,339,1,1.64,0.11,0,0,1.09,41960,2312,69
52878,0,0,22754,0,0.28,0.2,0.18,0,0.05,,5504,0
12338,0,0,2,0,1,0.05,0,0,0,,1422,0
42695,10600,6840,1318,24,4.46,0.73,2.41,0.87,90.34,896958,5224,1
16674,4900,4900,416,4,2,0.05,0.02,0,0.02,402590,2868,0
55382,6900,4900,377,59,1.98,0.12,0.07000000000000001,0,0.02,21060,5542,0
13046,10400,7100,2141,39,4,3.3,4.45,0.24,22.6,1220759,1640,0
14507,0,0,18,0,0.03,0.11,0,0,0,,2146,0
94290,7900,0,304,0,2,0,0,0,0,44275,6355,0
119186,5700,5700,75,1,3.73,0,0,0,0.13,73111,9885,1
137029,0,0,0,0,1.6,0,0,0,0,2,12476,0
117938,23510,25630,10020,13,6,1.92,2.92,2.85,46.15,130154,9045,0
117112,8550,9360,1266,5,2.92,5.54,14.62,11,6.08,25972,9156,0
124465,8535,8535,142,9,5.71,2,2.21,0.43,4.71,51375,9911,0
108032,9180,9180,472,10,5.74,1.3,2,0.7,8.609999999999999,140967,9571,426
116365,5700,9180,145,3,1.93,1.53,0.73,0.27,1.27,13785,8590,0
107768,0,0,3,0,1,2.5,0,0,0,,7320,0
116225,9180,18210,2802,1,1,0,0,0,0,38872,10548,3
136581,4900,0,3,0,1,0,0,0,0,167603,11507,0
90396,0,0,3,0,1,0,0,0,0,3374,6266,0
129048,7890,7890,56,13,3.33,1,2.33,0,0.67,37540,10454,0
130903,9180,0,142,8,2.75,0,0,0,0,2940,11653,1
65996,7900,7900,355,0,7.8,14.4,8.4,18.2,14.3,1024622,5741,0
116759,4900,4900,131,22,6.1,0,0,0,0,26083,9014,0
113592,7890,7890,218,2,3.45,0.05,0,0,0.2,35409,10096,2
126950,6860,6860,904,0,1.92,0.58,0.17,0.33,0.33,46822,10209,0
138809,14080,0,10,2,2,1.67,1,0,1,19210,11866,0
84597,0,0,1131,0,0.17,1.67,0.33,0,1.17,,6173,0
